1.25841781759363e-10,1.27503747998394e-10,1.22222639154672e-10,1.33199469339623e-10,1.38709438533209e-12,1.96k,Delay(Ch1,Ch2),s
-7.52443996133316e-11,-7.28523889937112e-11,-7.91361908126614e-11,-6.59221539748585e-11,1.58371952213854e-12,1.96k,Delay(Ch1,Ch2),s
