-1.67133098516384e-10,-2.01606273555648e-10,-4.89582465316253e-10,5.31919217687075e-10,4.69978885854413e-11,1.15k,Delay(Ch1,Ch2),s
4.44827640733713e-10,6.37340725061603e-10,-5.45771585989768e-10,8.42777394034537e-10,1.32190710414095e-10,1.15k,Delay(Ch1,Ch2),s
