"Record Length",1000,"Points",-2.00000000e-009,-7.26562921e-003
"Sample Interval",4.00000000e-012,s,-1.99600000e-009,-1.30937543e-002
"Trigger Point",500,"Samples",-1.99200000e-009,-1.70000044e-002
"Trigger Time",1.53213057e-012,s,-1.98800000e-009,-1.85312544e-002
"",,,-1.98400000e-009,-1.74375044e-002
"Horizontal Offset",-2.00000000e-009,s,-1.98000000e-009,-1.35156293e-002
,,,-1.97600000e-009,-6.65625420e-003
,,,-1.97200000e-009,2.99999595e-003
,,,-1.96800000e-009,1.50312461e-002
,,,-1.96400000e-009,2.83906213e-002
,,,-1.96000000e-009,4.21718715e-002
,,,-1.95600000e-009,5.53906217e-002
,,,-1.95200000e-009,6.69999969e-002
,,,-1.94800000e-009,7.60781220e-002
,,,-1.94400000e-009,8.16249971e-002
,,,-1.94000000e-009,8.32968721e-002
,,,-1.93600000e-009,8.10156221e-002
,,,-1.93200000e-009,7.49999970e-002
,,,-1.92800000e-009,6.60156219e-002
,,,-1.92400000e-009,5.49999967e-002
,,,-1.92000000e-009,4.29062465e-002
,,,-1.91600000e-009,3.06562464e-002
,,,-1.91200000e-009,1.89999962e-002
,,,-1.90800000e-009,8.71874603e-003
,,,-1.90400000e-009,3.12495907e-004
,,,-1.90000000e-009,-6.10937919e-003
,,,-1.89600000e-009,-1.05625043e-002
,,,-1.89200000e-009,-1.30000043e-002
,,,-1.88800000e-009,-1.33906293e-002
,,,-1.88400000e-009,-1.14218793e-002
,,,-1.88000000e-009,-6.81250420e-003
,,,-1.87600000e-009,6.40620912e-004
,,,-1.87200000e-009,1.09999961e-002
,,,-1.86800000e-009,2.36718713e-002
,,,-1.86400000e-009,3.78593715e-002
,,,-1.86000000e-009,5.25937467e-002
,,,-1.85600000e-009,6.67031219e-002
,,,-1.85200000e-009,7.89999971e-002
,,,-1.84800000e-009,8.81718722e-002
,,,-1.84400000e-009,9.33749973e-002
,,,-1.84000000e-009,9.42187473e-002
,,,-1.83600000e-009,9.06874973e-002
,,,-1.83200000e-009,8.29999971e-002
,,,-1.82800000e-009,7.18749970e-002
,,,-1.82400000e-009,5.84999968e-002
,,,-1.82000000e-009,4.39062466e-002
,,,-1.81600000e-009,2.91093713e-002
,,,-1.81200000e-009,1.49999961e-002
,,,-1.80800000e-009,2.56249594e-003
,,,-1.80400000e-009,-7.73437921e-003
,,,-1.80000000e-009,-1.57656293e-002
,,,-1.79600000e-009,-2.15468794e-002
,,,-1.79200000e-009,-2.50000045e-002
,,,-1.78800000e-009,-2.57187545e-002
,,,-1.78400000e-009,-2.35625044e-002
,,,-1.78000000e-009,-1.81875044e-002
,,,-1.77600000e-009,-9.32812924e-003
,,,-1.77200000e-009,2.99999595e-003
,,,-1.76800000e-009,1.81249962e-002
,,,-1.76400000e-009,3.46718714e-002
,,,-1.76000000e-009,5.12968717e-002
,,,-1.75600000e-009,6.65312469e-002
,,,-1.75200000e-009,7.89999971e-002
,,,-1.74800000e-009,8.75156222e-002
,,,-1.74400000e-009,9.14687473e-002
,,,-1.74000000e-009,9.10156223e-002
,,,-1.73600000e-009,8.66093722e-002
,,,-1.73200000e-009,7.89999971e-002
,,,-1.72800000e-009,6.91093719e-002
,,,-1.72400000e-009,5.79218718e-002
,,,-1.72000000e-009,4.61874966e-002
,,,-1.71600000e-009,3.44062464e-002
,,,-1.71200000e-009,2.29999962e-002
,,,-1.70800000e-009,1.24374961e-002
,,,-1.70400000e-009,3.04687095e-003
,,,-1.70000000e-009,-5.09375417e-003
,,,-1.69600000e-009,-1.18750043e-002
,,,-1.69200000e-009,-1.70000044e-002
,,,-1.68800000e-009,-1.99218794e-002
,,,-1.68400000e-009,-1.98750044e-002
,,,-1.68000000e-009,-1.62500043e-002
,,,-1.67600000e-009,-8.62500423e-003
,,,-1.67200000e-009,2.99999595e-003
,,,-1.66800000e-009,1.77343712e-002
,,,-1.66400000e-009,3.40156214e-002
,,,-1.66000000e-009,5.00937466e-002
,,,-1.65600000e-009,6.42499969e-002
,,,-1.65200000e-009,7.49999970e-002
,,,-1.64800000e-009,8.14374971e-002
,,,-1.64400000e-009,8.34062471e-002
,,,-1.64000000e-009,8.16249971e-002
,,,-1.63600000e-009,7.71249971e-002
,,,-1.63200000e-009,7.09999970e-002
,,,-1.62800000e-009,6.41718719e-002
,,,-1.62400000e-009,5.69687468e-002
,,,-1.62000000e-009,4.92812466e-002
,,,-1.61600000e-009,4.07499965e-002
,,,-1.61200000e-009,3.09999964e-002
,,,-1.60800000e-009,2.00781212e-002
,,,-1.60400000e-009,8.56249603e-003
,,,-1.60000000e-009,-2.81250414e-003
,,,-1.59600000e-009,-1.30625043e-002
,,,-1.59200000e-009,-2.10000044e-002
,,,-1.58800000e-009,-2.53750045e-002
,,,-1.58400000e-009,-2.53437545e-002
,,,-1.58000000e-009,-2.04843794e-002
,,,-1.57600000e-009,-1.08437543e-002
,,,-1.57200000e-009,2.99999595e-003
,,,-1.56800000e-009,1.97499962e-002
,,,-1.56400000e-009,3.74531215e-002
,,,-1.56000000e-009,5.42812467e-002
,,,-1.55600000e-009,6.85781219e-002
,,,-1.55200000e-009,7.89999971e-002
,,,-1.54800000e-009,8.46718722e-002
,,,-1.54400000e-009,8.57656222e-002
,,,-1.54000000e-009,8.31093721e-002
,,,-1.53600000e-009,7.78437471e-002
,,,-1.53200000e-009,7.09999970e-002
,,,-1.52800000e-009,6.35156218e-002
,,,-1.52400000e-009,5.56562467e-002
,,,-1.52000000e-009,4.72187466e-002
,,,-1.51600000e-009,3.77656215e-002
,,,-1.51200000e-009,2.69999963e-002
,,,-1.50800000e-009,1.53281211e-002
,,,-1.50400000e-009,3.53124595e-003
,,,-1.50000000e-009,-7.28125421e-003
,,,-1.49600000e-009,-1.58437543e-002
,,,-1.49200000e-009,-2.10000044e-002
,,,-1.48800000e-009,-2.19843794e-002
,,,-1.48400000e-009,-1.86562544e-002
,,,-1.48000000e-009,-1.14531293e-002
,,,-1.47600000e-009,-1.21875412e-003
,,,-1.47200000e-009,1.09999961e-002
,,,-1.46800000e-009,2.39843713e-002
,,,-1.46400000e-009,3.66406214e-002
,,,-1.46000000e-009,4.82812466e-002
,,,-1.45600000e-009,5.84999968e-002
,,,-1.45200000e-009,6.69999969e-002
,,,-1.44800000e-009,7.36093720e-002
,,,-1.44400000e-009,7.80937471e-002
,,,-1.44000000e-009,8.04999971e-002
,,,-1.43600000e-009,8.08437471e-002
,,,-1.43200000e-009,7.89999971e-002
,,,-1.42800000e-009,7.46874970e-002
,,,-1.42400000e-009,6.77968719e-002
,,,-1.42000000e-009,5.81718718e-002
,,,-1.41600000e-009,4.57812466e-002
,,,-1.41200000e-009,3.09999964e-002
,,,-1.40800000e-009,1.49687461e-002
,,,-1.40400000e-009,-6.25004107e-004
,,,-1.40000000e-009,-1.41406293e-002
,,,-1.39600000e-009,-2.40156295e-002
,,,-1.39200000e-009,-2.90000045e-002
,,,-1.38800000e-009,-2.83281295e-002
,,,-1.38400000e-009,-2.24218794e-002
,,,-1.38000000e-009,-1.22812543e-002
,,,-1.37600000e-009,6.87495912e-004
,,,-1.37200000e-009,1.49999961e-002
,,,-1.36800000e-009,2.89999963e-002
,,,-1.36400000e-009,4.15468715e-002
,,,-1.36000000e-009,5.21093717e-002
,,,-1.35600000e-009,6.05624968e-002
,,,-1.35200000e-009,6.69999969e-002
,,,-1.34800000e-009,7.15781220e-002
,,,-1.34400000e-009,7.42812470e-002
,,,-1.34000000e-009,7.51406220e-002
,,,-1.33600000e-009,7.40937470e-002
,,,-1.33200000e-009,7.09999970e-002
