-6.62126036114543e-11,-5.85412985136042e-11,-7.59934480679296e-11,3.69911422379529e-11,2.95354475471926e-11,2.77k,Delay(Ch1,Ch2),s
3.37540479242335e-11,3.14833340557015e-11,2.41547804571306e-11,3.82442637635891e-11,2.22223670987364e-12,2.77k,Delay(Ch1,Ch2),s
0.133078126983019,0.133313971322101,0.121531251810957,0.15064062724472,0.00370505855519263,2.77k,Pk-Pk(Ch2),V
0.322765629809583,0.334758403904587,0.318296879742993,0.35476563028642,0.00572369796685138,2.35k,Pk-Pk(Ch1),V
